Bldg,CZ,Kind,TechID,MappedRun,srcCool,fileCool,MATCH
SFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,WTD: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,6051.9455,6051.9455,Y
SFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3859.751,3859.751,Y
SFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,WTD: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,3005.7482,3005.7482,Y
SFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1916.9802,1916.9802,Y
SFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,WTD: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,8404.5096,8404.5096,Y
SFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,5360.1559,5360.1559,Y
SFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,WTD: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,4094.0172,4094.0172,Y
SFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2611.0488,2611.0488,Y
SFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,WTD: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,14087.9024,14087.9024,Y
SFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,8984.8504,8984.8504,Y
SFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,WTD: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,826.0157,826.0157,Y
SFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,526.8055,526.8055,Y
SFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,202.166,202.166,Y
SFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,101.8952,101.8952,Y
SFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2918.0904,2918.0904,Y
SFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1470.7888,1470.7888,Y
SFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2653.4332,2653.4332,Y
SFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1337.398,1337.398,Y
SFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7345.4204,7345.4204,Y
SFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3702.274,3702.274,Y
SFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2422.8416,2422.8416,Y
SFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1221.1704,1221.1704,Y
SFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3503.6765,3503.6765,Y
SFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1765.94,1765.94,Y
SFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2485.2895,2485.2895,Y
SFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1252.6485,1252.6485,Y
SFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7514.994,7514.994,Y
SFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3787.742,3787.742,Y
SFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7291.0106,7291.0106,Y
SFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3674.8465,3674.8465,Y
SFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,5815.2348,5815.2348,Y
SFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2931.027,2931.027,Y
SFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7657.8646,7657.8646,Y
SFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3859.751,3859.751,Y
SFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3803.3383,3803.3383,Y
SFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1916.9802,1916.9802,Y
SFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,10634.7019,10634.7019,Y
SFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,5360.1559,5360.1559,Y
SFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,5180.3928,5180.3928,Y
SFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2611.0488,2611.0488,Y
SFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,17826.2172,17826.2172,Y
SFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,8984.8504,8984.8504,Y
SFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1045.2033,1045.2033,Y
SFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,526.8055,526.8055,Y
SFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,202.166,202.166,Y
SFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,101.8952,101.8952,Y
SFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2918.0904,2918.0904,Y
SFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1470.7888,1470.7888,Y
SFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2653.4332,2653.4332,Y
SFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1337.398,1337.398,Y
SFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7345.4204,7345.4204,Y
SFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3702.274,3702.274,Y
SFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2422.8416,2422.8416,Y
SFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1221.1704,1221.1704,Y
SFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3503.6765,3503.6765,Y
SFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1765.94,1765.94,Y
SFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,2485.2895,2485.2895,Y
SFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1252.6485,1252.6485,Y
SFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7514.994,7514.994,Y
SFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3787.742,3787.742,Y
SFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7291.0106,7291.0106,Y
SFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3674.8465,3674.8465,Y
SFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,5815.2348,5815.2348,Y
SFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2931.027,2931.027,Y
SFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,7657.8646,7657.8646,Y
SFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3859.751,3859.751,Y
SFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3803.3383,3803.3383,Y
SFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1916.9802,1916.9802,Y
SFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,10634.7019,10634.7019,Y
SFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,5360.1559,5360.1559,Y
SFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,5180.3928,5180.3928,Y
SFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2611.0488,2611.0488,Y
SFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,17826.2172,17826.2172,Y
SFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,8984.8504,8984.8504,Y
SFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,WTD: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,1045.2033,1045.2033,Y
SFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,526.8055,526.8055,Y
SFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,275.1844,275.1844,Y
SFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,101.8952,101.8952,Y
SFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3972.1192,3972.1192,Y
SFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1470.7888,1470.7888,Y
SFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3611.8616,3611.8616,Y
SFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1337.398,1337.398,Y
SFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,9998.6132,9998.6132,Y
SFm,4,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3702.274,3702.274,Y
SFm,5,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3297.9796,3297.9796,Y
SFm,5,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1221.1704,1221.1704,Y
SFm,6,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,4769.214,4769.214,Y
SFm,6,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1765.94,1765.94,Y
SFm,7,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3382.991,3382.991,Y
SFm,7,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1252.6485,1252.6485,Y
SFm,8,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,10229.445,10229.445,Y
SFm,8,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3787.742,3787.742,Y
SFm,9,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,9924.5519,9924.5519,Y
SFm,9,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3674.8465,3674.8465,Y
SFm,10,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,7915.7232,7915.7232,Y
SFm,10,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2931.027,2931.027,Y
SFm,11,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,10423.9151,10423.9151,Y
SFm,11,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,3859.751,3859.751,Y
SFm,12,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,5177.1243,5177.1243,Y
SFm,12,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1916.9802,1916.9802,Y
SFm,13,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,14475.997,14475.997,Y
SFm,13,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,5360.1559,5360.1559,Y
SFm,14,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,7051.568,7051.568,Y
SFm,14,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,2611.0488,2611.0488,Y
SFm,15,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,24265.1116,24265.1116,Y
SFm,15,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,8984.8504,8984.8504,Y
SFm,16,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,1422.7327,1422.7327,Y
SFm,16,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,526.8055,526.8055,Y
SFm,1,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,275.1844,275.1844,Y
SFm,1,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,101.8952,101.8952,Y
SFm,2,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3972.1192,3972.1192,Y
SFm,2,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1470.7888,1470.7888,Y
SFm,3,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3611.8616,3611.8616,Y
SFm,3,meas,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-AOE,WTD: LRM AOE R22 R410a rDXHP Measure | LRM AOE R22 R410a rDXHP Measure,1337.398,1337.398,Y
SFm,4,base,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,WTD: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,9998.6132,9998.6132,Y
